scenario,trajectory,config,config_label,oil,oil_label,solar_mult,land_screen,jera_capital,solar_basis,kind,rescaled,short_label,description,total_cost_bn,conv_capital_bn,mip_gap_requested,mip_gap_achieved,source_dir
nlv2s_wb_C6_LNG500_futbrent,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",futbrent,Brent futures,1.0,Reference,bare-EPC,ATB Moderate,model,0,"JERA LNG plant, 500 MW · futures oil · trend rooftop","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050.",24.5809,0.0,0.001,0.000999092,R010_outputs_nlv2s_wb_C6_LNG500_futbrent
nlv2s_wb_C6_LNG500_futbrent_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",futbrent,Brent futures,1.0,Reference,bare-EPC,ATB Advanced,model,0,"JERA LNG plant, 500 MW · futures oil · trend rooftop · ATB-Adv","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",23.4425,0.0,0.001,0.000859478,R010_outputs_nlv2s_wb_C6_LNG500_futbrent_adv
nlv2s_wb_C6_LNG500_futbrent_j120,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",futbrent,Brent futures,1.0,Reference,+20%,ATB Moderate,model,0,"JERA LNG plant, 500 MW · futures oil · trend rooftop · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050. JERA plant capital at the +20% case.",25.0069,0.0,0.001,0.000982386,R010_outputs_nlv2s_wb_C6_LNG500_futbrent_j120
nlv2s_wb_C6_LNG500_futbrent_j120_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",futbrent,Brent futures,1.0,Reference,+20%,ATB Advanced,model,0,"JERA LNG plant, 500 MW · futures oil · trend rooftop · ATB-Adv · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection. JERA plant capital at the +20% case.",23.87,0.0,0.001,0.000916285,R010_outputs_nlv2s_wb_C6_LNG500_futbrent_j120_adv
nlv2s_wb_C6_LNG500_highbrent,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",highbrent,Market 90th percentile,1.0,Reference,bare-EPC,ATB Moderate,model,0,"JERA LNG plant, 500 MW · high oil · trend rooftop","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",28.1098,0.0,0.001,0.000824572,R010_outputs_nlv2s_wb_C6_LNG500_highbrent
nlv2s_wb_C6_LNG500_highbrent_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",highbrent,Market 90th percentile,1.0,Reference,bare-EPC,ATB Advanced,model,0,"JERA LNG plant, 500 MW · high oil · trend rooftop · ATB-Adv","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",26.7062,0.0,0.001,0.000875589,R010_outputs_nlv2s_wb_C6_LNG500_highbrent_adv
nlv2s_wb_C6_LNG500_highbrent_j120,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",highbrent,Market 90th percentile,1.0,Reference,+20%,ATB Moderate,model,0,"JERA LNG plant, 500 MW · high oil · trend rooftop · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. JERA plant capital at the +20% case.",28.5328,0.0,0.001,0.000981291,R010_outputs_nlv2s_wb_C6_LNG500_highbrent_j120
nlv2s_wb_C6_LNG500_highbrent_j120_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",highbrent,Market 90th percentile,1.0,Reference,+20%,ATB Advanced,model,0,"JERA LNG plant, 500 MW · high oil · trend rooftop · ATB-Adv · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection. JERA plant capital at the +20% case.",27.1335,0.0,0.001,0.000911097,R010_outputs_nlv2s_wb_C6_LNG500_highbrent_j120_adv
nlv2s_wb_C6_LNG500_lowbrent,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",lowbrent,Market 10th percentile,1.0,Reference,bare-EPC,ATB Moderate,model,0,"JERA LNG plant, 500 MW · low oil · trend rooftop","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 10th-percentile (low) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",22.436,0.0,0.001,0.00098599,R010_outputs_nlv2s_wb_C6_LNG500_lowbrent
nlv2s_wb_C6_LNG500_lowbrent_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",lowbrent,Market 10th percentile,1.0,Reference,bare-EPC,ATB Advanced,model,0,"JERA LNG plant, 500 MW · low oil · trend rooftop · ATB-Adv","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 10th-percentile (low) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",21.2941,0.0,0.001,0.000875413,R010_outputs_nlv2s_wb_C6_LNG500_lowbrent_adv
nlv2s_wb_C6_LNG500_lowbrent_j120,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",lowbrent,Market 10th percentile,1.0,Reference,+20%,ATB Moderate,model,0,"JERA LNG plant, 500 MW · low oil · trend rooftop · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 10th-percentile (low) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. JERA plant capital at the +20% case.",22.8588,0.0,0.001,0.000830948,R010_outputs_nlv2s_wb_C6_LNG500_lowbrent_j120
nlv2s_wb_C6_LNG500_lowbrent_j120_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",lowbrent,Market 10th percentile,1.0,Reference,+20%,ATB Advanced,model,0,"JERA LNG plant, 500 MW · low oil · trend rooftop · ATB-Adv · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow the market's 10th-percentile (low) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection. JERA plant capital at the +20% case.",21.7231,0.0,0.001,0.000998636,R010_outputs_nlv2s_wb_C6_LNG500_lowbrent_j120_adv
nlv2s_wb_C6_LNG500_refbrent,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",refbrent,EIA reference,1.0,Reference,bare-EPC,ATB Moderate,model,0,"JERA LNG plant, 500 MW · EIA-ref oil · trend rooftop","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow EIA's reference forecast. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",26.1913,0.0,0.001,0.000959786,R010_outputs_nlv2s_wb_C6_LNG500_refbrent
nlv2s_wb_C6_LNG500_refbrent_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",refbrent,EIA reference,1.0,Reference,bare-EPC,ATB Advanced,model,0,"JERA LNG plant, 500 MW · EIA-ref oil · trend rooftop · ATB-Adv","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow EIA's reference forecast. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",24.9484,0.0,0.001,0.00091368,R010_outputs_nlv2s_wb_C6_LNG500_refbrent_adv
nlv2s_wb_C6_LNG500_refbrent_j120,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",refbrent,EIA reference,1.0,Reference,+20%,ATB Moderate,model,0,"JERA LNG plant, 500 MW · EIA-ref oil · trend rooftop · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow EIA's reference forecast. Rooftop solar continues its recent trend to about 1,560 MW by 2050. JERA plant capital at the +20% case.",26.6109,0.0,0.001,0.000700656,R010_outputs_nlv2s_wb_C6_LNG500_refbrent_j120
nlv2s_wb_C6_LNG500_refbrent_j120_adv,Trend rooftop (sensitivity),wb_C6_LNG500,"JERA LNG plant, 500 MW",refbrent,EIA reference,1.0,Reference,+20%,ATB Advanced,model,0,"JERA LNG plant, 500 MW · EIA-ref oil · trend rooftop · ATB-Adv · JERA +20%","JERA's proposal alone: LNG imports from 2030 with a new 500 MW combined-cycle plant; no Waiau Repower. Oil prices follow EIA's reference forecast. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection. JERA plant capital at the +20% case.",25.3758,0.0,0.001,0.000995435,R010_outputs_nlv2s_wb_C6_LNG500_refbrent_j120_adv
nlv2s_wr_C1_LSFO250_futbrent,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,futbrent,Brent futures,1.0,Reference,bare-EPC,ATB Moderate,model,0,Waiau + LSFO 250 · futures oil · trend rooftop,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050.",26.0443,0.0,0.001,0.000928005,R010_outputs_nlv2s_wr_C1_LSFO250_futbrent
nlv2s_wr_C1_LSFO250_futbrent_adv,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,futbrent,Brent futures,1.0,Reference,bare-EPC,ATB Advanced,model,0,Waiau + LSFO 250 · futures oil · trend rooftop · ATB-Adv,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",24.7355,0.0,0.001,0.000997831,R010_outputs_nlv2s_wr_C1_LSFO250_futbrent_adv
nlv2s_wr_C1_LSFO250_highbrent,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,highbrent,Market 90th percentile,1.0,Reference,bare-EPC,ATB Moderate,model,0,Waiau + LSFO 250 · high oil · trend rooftop,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",29.2039,0.0,0.001,0.000992817,R010_outputs_nlv2s_wr_C1_LSFO250_highbrent
nlv2s_wr_C1_LSFO250_highbrent_adv,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,highbrent,Market 90th percentile,1.0,Reference,bare-EPC,ATB Advanced,model,0,Waiau + LSFO 250 · high oil · trend rooftop · ATB-Adv,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",27.5926,0.0,0.001,0.000878908,R010_outputs_nlv2s_wr_C1_LSFO250_highbrent_adv
nlv2s_wr_C1_LSFO250_lowbrent,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,lowbrent,Market 10th percentile,1.0,Reference,bare-EPC,ATB Moderate,model,0,Waiau + LSFO 250 · low oil · trend rooftop,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow the market's 10th-percentile (low) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",23.1222,0.0,0.001,0.000999921,R010_outputs_nlv2s_wr_C1_LSFO250_lowbrent
nlv2s_wr_C1_LSFO250_lowbrent_adv,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,lowbrent,Market 10th percentile,1.0,Reference,bare-EPC,ATB Advanced,model,0,Waiau + LSFO 250 · low oil · trend rooftop · ATB-Adv,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow the market's 10th-percentile (low) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",21.971,0.0,0.001,0.000750746,R010_outputs_nlv2s_wr_C1_LSFO250_lowbrent_adv
nlv2s_wr_C1_LSFO250_refbrent,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,refbrent,EIA reference,1.0,Reference,bare-EPC,ATB Moderate,model,0,Waiau + LSFO 250 · EIA-ref oil · trend rooftop,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow EIA's reference forecast. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",27.5106,0.0,0.001,0.000976221,R010_outputs_nlv2s_wr_C1_LSFO250_refbrent
nlv2s_wr_C1_LSFO250_refbrent_adv,Trend rooftop (sensitivity),wr_C1_LSFO250,Waiau + LSFO 250,refbrent,EIA reference,1.0,Reference,bare-EPC,ATB Advanced,model,0,Waiau + LSFO 250 · EIA-ref oil · trend rooftop · ATB-Adv,"The Waiau Repower plus a new 250 MW low-sulfur-fuel-oil plant. Oil prices follow EIA's reference forecast. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",26.1156,0.0,0.001,0.000968159,R010_outputs_nlv2s_wr_C1_LSFO250_refbrent_adv
nlv2s_wr_C4_NOTHERMAL_futbrent,Trend rooftop (sensitivity),wr_C4_NOTHERMAL,Waiau Repower only,futbrent,Brent futures,1.0,Reference,bare-EPC,ATB Moderate,model,0,Waiau Repower only · futures oil · trend rooftop,"The Waiau Repower is built; nothing else new burns fuel. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050.",25.4874,0.0,0.001,0.000926438,R010_outputs_nlv2s_wr_C4_NOTHERMAL_futbrent
nlv2s_wr_C4_NOTHERMAL_futbrent_adv,Trend rooftop (sensitivity),wr_C4_NOTHERMAL,Waiau Repower only,futbrent,Brent futures,1.0,Reference,bare-EPC,ATB Advanced,model,0,Waiau Repower only · futures oil · trend rooftop · ATB-Adv,"The Waiau Repower is built; nothing else new burns fuel. Oil prices follow the Brent futures strip (the market's central view). Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",24.1379,0.0,0.001,0.000779897,R010_outputs_nlv2s_wr_C4_NOTHERMAL_futbrent_adv
nlv2s_wr_C4_NOTHERMAL_highbrent,Trend rooftop (sensitivity),wr_C4_NOTHERMAL,Waiau Repower only,highbrent,Market 90th percentile,1.0,Reference,bare-EPC,ATB Moderate,model,0,Waiau Repower only · high oil · trend rooftop,"The Waiau Repower is built; nothing else new burns fuel. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",28.5952,0.0,0.001,0.00097262,R010_outputs_nlv2s_wr_C4_NOTHERMAL_highbrent
nlv2s_wr_C4_NOTHERMAL_highbrent_adv,Trend rooftop (sensitivity),wr_C4_NOTHERMAL,Waiau Repower only,highbrent,Market 90th percentile,1.0,Reference,bare-EPC,ATB Advanced,model,0,Waiau Repower only · high oil · trend rooftop · ATB-Adv,"The Waiau Repower is built; nothing else new burns fuel. Oil prices follow the market's 90th-percentile (high) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050. Solar and battery costs follow ATB's cheaper Advanced projection.",26.8628,0.0,0.001,0.000959955,R010_outputs_nlv2s_wr_C4_NOTHERMAL_highbrent_adv
nlv2s_wr_C4_NOTHERMAL_lowbrent,Trend rooftop (sensitivity),wr_C4_NOTHERMAL,Waiau Repower only,lowbrent,Market 10th percentile,1.0,Reference,bare-EPC,ATB Moderate,model,0,Waiau Repower only · low oil · trend rooftop,"The Waiau Repower is built; nothing else new burns fuel. Oil prices follow the market's 10th-percentile (low) path from Brent options. Rooftop solar continues its recent trend to about 1,560 MW by 2050.",22.3708,0.0,0.001,0.000769052,R010_outputs_nlv2s_wr_C4_NOTHERMAL_lowbrent
