outputs_dir,basis,scenario,total_cost,phrase,relmipgap_achieved,absmipgap,log,log_mtime
outputs_p0015bak_wb_C6_LNG500_lowbrent,legacy,p0015bak_wb_C6_LNG500_lowbrent,26576376585.64054,optimal integer solution within mipgap or absmipgap,0.00142784,3.79503e+07,corr-percell_14105367_12.out.gz,2026-07-23 02:47
outputs_p0015bak_wb_C6_LNG500_refbrent,legacy,p0015bak_wb_C6_LNG500_refbrent,27033893773.68498,optimal (non-)integer solution within mipgap or absmipgap,0.00116905,3.1604e+07,corr-percell_14105367_13.out.gz,2026-07-23 03:42
outputs_p0015bak_wr_C1_LSFO250_highbrent,legacy,p0015bak_wr_C1_LSFO250_highbrent,29115129710.70325,optimal integer solution within mipgap or absmipgap,0.00146856,4.27574e+07,corr-percell_14105367_14.out.gz,2026-07-23 04:06
outputs_p001_C1_LSFO250_highbrent,legacy,p001_C1_LSFO250_highbrent,27660014250.60237,optimal integer solution within mipgap or absmipgap,0.000986891,2.72974e+07,corr-p001_14083067_10.out.gz,2026-07-22 03:55
outputs_p001_C1_LSFO250_highbrent_adv,legacy,p001_C1_LSFO250_highbrent_adv,26938420367.68030,optimal integer solution within mipgap or absmipgap,0.000966554,2.60374e+07,corr-p001_14083067_5.out.gz,2026-07-22 02:08
outputs_p001_C1_LSFO250_lowbrent,legacy,p001_C1_LSFO250_lowbrent,26651646464.21777,optimal integer solution within mipgap or absmipgap,0.000966523,2.57594e+07,corr-p001_14100223_15.out.gz,2026-07-22 13:06
outputs_p001_C1_LSFO250_lowbrent_adv,legacy,p001_C1_LSFO250_lowbrent_adv,25976631659.16713,optimal integer solution within mipgap or absmipgap,0.000999515,2.5964e+07,corr-percell_14157434_0.out.gz,2026-07-23 21:56
outputs_p001_C1_LSFO250_refbrent,legacy,p001_C1_LSFO250_refbrent,27097073638.17566,optimal integer solution within mipgap or absmipgap,0.000949762,2.57358e+07,corr-p001_14083067_9.out.gz,2026-07-22 10:49
outputs_p001_C1_LSFO250_refbrent_adv,legacy,p001_C1_LSFO250_refbrent_adv,26440442934.49521,optimal integer solution within mipgap or absmipgap,0.000952658,2.51887e+07,corr-p001_14083067_13.out.gz,2026-07-22 07:55
outputs_p001_C2_LSFO375_highbrent,legacy,p001_C2_LSFO375_highbrent,28013570203.26516,optimal integer solution within mipgap or absmipgap,0.00096029,2.69011e+07,corr-p001_14083067_9.out.gz,2026-07-22 10:49
outputs_p001_C2_LSFO375_highbrent_adv,legacy,p001_C2_LSFO375_highbrent_adv,27291739892.30101,optimal integer solution within mipgap or absmipgap,0.000851385,2.32358e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_C2_LSFO375_lowbrent,legacy,p001_C2_LSFO375_lowbrent,26971184796.65607,optimal integer solution within mipgap or absmipgap,0.000968354,2.61177e+07,corr-p001_14083067_3.out.gz,2026-07-22 03:51
outputs_p001_C2_LSFO375_lowbrent_adv,legacy,p001_C2_LSFO375_lowbrent_adv,26241944910.60276,optimal integer solution within mipgap or absmipgap,0.000930184,2.44098e+07,corr-p001_14083067_12.out.gz,2026-07-22 07:16
outputs_p001_C2_LSFO375_refbrent,legacy,p001_C2_LSFO375_refbrent,27435065248.48550,optimal integer solution within mipgap or absmipgap,0.000923146,2.53266e+07,corr-p001_14083067_12.out.gz,2026-07-22 07:16
outputs_p001_C2_LSFO375_refbrent_adv,legacy,p001_C2_LSFO375_refbrent_adv,26748038581.64425,optimal integer solution within mipgap or absmipgap,0.00099782,2.66897e+07,corr-p001_14083067_4.out.gz,2026-07-22 04:55
outputs_p001_C3_LSFO500_highbrent,legacy,p001_C3_LSFO500_highbrent,28437975239.25366,optimal integer solution within mipgap or absmipgap,0.000882646,2.51007e+07,corr-p001_14083067_1.out.gz,2026-07-22 04:19
outputs_p001_C3_LSFO500_highbrent_adv,legacy,p001_C3_LSFO500_highbrent_adv,27682114888.08935,optimal integer solution within mipgap or absmipgap,0.000891207,2.46705e+07,corr-p001_14083067_8.out.gz,2026-07-22 03:42
outputs_p001_C3_LSFO500_lowbrent,legacy,p001_C3_LSFO500_lowbrent,27389577937.53624,optimal integer solution within mipgap or absmipgap,0.000813989,2.22948e+07,corr-p001_14083067_10.out.gz,2026-07-22 03:55
outputs_p001_C3_LSFO500_lowbrent_adv,legacy,p001_C3_LSFO500_lowbrent_adv,26600690897.69704,optimal integer solution within mipgap or absmipgap,0.000928509,2.4699e+07,corr-p001_14083067_10.out.gz,2026-07-22 03:55
outputs_p001_C3_LSFO500_refbrent,legacy,p001_C3_LSFO500_refbrent,27849105359.96539,optimal integer solution within mipgap or absmipgap,0.000669335,1.86404e+07,corr-p001_14083067_4.out.gz,2026-07-22 04:55
outputs_p001_C3_LSFO500_refbrent_adv,legacy,p001_C3_LSFO500_refbrent_adv,27116960502.47030,optimal integer solution within mipgap or absmipgap,0.000985135,2.67139e+07,corr-p001_14083067_14.out.gz,2026-07-22 02:55
outputs_p001_C4_NOTHERMAL_highbrent,legacy,p001_C4_NOTHERMAL_highbrent,27180238991.20367,optimal integer solution within mipgap or absmipgap,0.000997694,2.71176e+07,corr-percell_14157434_1.out.gz,2026-07-23 22:02
outputs_p001_C4_NOTHERMAL_highbrent_adv,legacy,p001_C4_NOTHERMAL_highbrent_adv,26400722104.64116,optimal integer solution within mipgap or absmipgap,0.000999992,2.64005e+07,corr-percell_14157434_2.out.gz,2026-07-24 10:44
outputs_p001_C4_NOTHERMAL_lowbrent,legacy,p001_C4_NOTHERMAL_lowbrent,26301044204.48732,optimal integer solution within mipgap or absmipgap,0.0009997,2.62931e+07,corr-percell_14157434_3.out.gz,2026-07-24 01:58
outputs_p001_C4_NOTHERMAL_lowbrent_adv,legacy,p001_C4_NOTHERMAL_lowbrent_adv,25634904940.06655,optimal integer solution within mipgap or absmipgap,0.000948251,2.43083e+07,corr-p001_14083067_3.out.gz,2026-07-22 03:51
outputs_p001_C4_NOTHERMAL_refbrent,legacy,p001_C4_NOTHERMAL_refbrent,26687675761.14529,optimal (non-)integer solution within mipgap or absmipgap,0.000988916,2.63919e+07,corr-percell_14157434_4.out.gz,2026-07-24 17:00
outputs_p001_C4_NOTHERMAL_refbrent_adv,legacy,p001_C4_NOTHERMAL_refbrent_adv,25979592753.16616,optimal integer solution within mipgap or absmipgap,0.000999891,2.59768e+07,corr-percell_14105368_0.out.gz,2026-07-23 06:33
outputs_p001_C5_LNG375_highbrent,legacy,p001_C5_LNG375_highbrent,27403832905.06702,optimal integer solution within mipgap or absmipgap,0.000958858,2.62764e+07,corr-p001_14083067_8.out.gz,2026-07-22 03:42
outputs_p001_C5_LNG375_highbrent_adv,legacy,p001_C5_LNG375_highbrent_adv,26623706889.24315,optimal integer solution within mipgap or absmipgap,0.000884734,2.35549e+07,corr-p001_14083067_15.out.gz,2026-07-22 02:51
outputs_p001_C5_LNG375_highbrent_j120,legacy,p001_C5_LNG375_highbrent_j120,27749837622.72091,optimal integer solution within mipgap or absmipgap,0.000964677,2.67696e+07,corr-p001_14083067_3.out.gz,2026-07-22 03:51
outputs_p001_C5_LNG375_highbrent_j120_adv,legacy,p001_C5_LNG375_highbrent_j120_adv,26967829846.93918,optimal integer solution within mipgap or absmipgap,0.00082854,2.23439e+07,corr-p001_14083067_10.out.gz,2026-07-22 03:55
outputs_p001_C5_LNG375_lowbrent,legacy,p001_C5_LNG375_lowbrent,26326135327.73534,optimal integer solution within mipgap or absmipgap,0.000890492,2.34432e+07,corr-p001_14083067_6.out.gz,2026-07-22 04:19
outputs_p001_C5_LNG375_lowbrent_adv,legacy,p001_C5_LNG375_lowbrent_adv,25486837924.31152,optimal (non-)integer solution within mipgap or absmipgap,0.000991792,2.52776e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_C5_LNG375_lowbrent_j120,legacy,p001_C5_LNG375_lowbrent_j120,26674661170.43329,optimal integer solution within mipgap or absmipgap,0.000982532,2.62087e+07,corr-p001_14083067_5.out.gz,2026-07-22 02:08
outputs_p001_C5_LNG375_lowbrent_j120_adv,legacy,p001_C5_LNG375_lowbrent_j120_adv,25832474048.55490,optimal (non-)integer solution within mipgap or absmipgap,0.00096398,2.4902e+07,corr-p001_14083067_6.out.gz,2026-07-22 04:19
outputs_p001_C5_LNG375_refbrent,legacy,p001_C5_LNG375_refbrent,26769749622.04973,optimal integer solution within mipgap or absmipgap,0.000819464,2.19369e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_C5_LNG375_refbrent_adv,legacy,p001_C5_LNG375_refbrent_adv,25953579309.14452,optimal integer solution within mipgap or absmipgap,0.000920181,2.3882e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_C5_LNG375_refbrent_j120,legacy,p001_C5_LNG375_refbrent_j120,27120616529.38123,optimal integer solution within mipgap or absmipgap,0.000999647,2.7111e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_C5_LNG375_refbrent_j120_adv,legacy,p001_C5_LNG375_refbrent_j120_adv,26301221490.50921,optimal integer solution within mipgap or absmipgap,0.000987725,2.59784e+07,corr-p001_14083067_12.out.gz,2026-07-22 07:16
outputs_p001_C6_STATUSQUO_highbrent,legacy,p001_C6_STATUSQUO_highbrent,29155289652.67799,optimal (non-)integer solution within mipgap or absmipgap,0.000972072,2.8341e+07,corr-p001_14083067_14.out.gz,2026-07-22 02:55
outputs_p001_C6_STATUSQUO_highbrent_adv,legacy,p001_C6_STATUSQUO_highbrent_adv,28224027365.55153,optimal integer solution within mipgap or absmipgap,0.000923912,2.60765e+07,corr-p001_14083067_8.out.gz,2026-07-22 03:42
outputs_p001_C6_STATUSQUO_highbrent_j120,legacy,p001_C6_STATUSQUO_highbrent_j120,29579964679.00485,optimal (non-)integer solution within mipgap or absmipgap,0.000919502,2.71988e+07,corr-p001_14083067_15.out.gz,2026-07-22 02:51
outputs_p001_C6_STATUSQUO_highbrent_j120_adv,legacy,p001_C6_STATUSQUO_highbrent_j120_adv,28645105982.00527,optimal integer solution within mipgap or absmipgap,0.000749468,2.14686e+07,corr-p001_14083067_1.out.gz,2026-07-22 04:19
outputs_p001_C6_STATUSQUO_lowbrent,legacy,p001_C6_STATUSQUO_lowbrent,28019361271.44345,optimal (non-)integer solution within mipgap or absmipgap,0.000784914,2.19928e+07,corr-p001_14083067_9.out.gz,2026-07-22 10:49
outputs_p001_C6_STATUSQUO_lowbrent_adv,legacy,p001_C6_STATUSQUO_lowbrent_adv,26999362916.04893,optimal integer solution within mipgap or absmipgap,0.000875823,2.36467e+07,corr-p001_14083067_5.out.gz,2026-07-22 02:08
outputs_p001_C6_STATUSQUO_lowbrent_j120,legacy,p001_C6_STATUSQUO_lowbrent_j120,28447879524.76885,optimal integer solution within mipgap or absmipgap,0.000879834,2.50294e+07,corr-p001_14083067_7.out.gz,2026-07-22 02:06
outputs_p001_C6_STATUSQUO_lowbrent_j120_adv,legacy,p001_C6_STATUSQUO_lowbrent_j120_adv,27426137355.94844,optimal (non-)integer solution within mipgap or absmipgap,0.000877683,2.40715e+07,corr-p001_14083067_15.out.gz,2026-07-22 02:51
outputs_p001_C6_STATUSQUO_refbrent,legacy,p001_C6_STATUSQUO_refbrent,28495994767.75531,optimal integer solution within mipgap or absmipgap,0.000989894,2.8208e+07,corr-p001_14083067_5.out.gz,2026-07-22 02:08
outputs_p001_C6_STATUSQUO_refbrent_adv,legacy,p001_C6_STATUSQUO_refbrent_adv,27501231450.62180,optimal (non-)integer solution within mipgap or absmipgap,0.000732517,2.01451e+07,corr-p001_14083067_1.out.gz,2026-07-22 04:19
outputs_p001_C6_STATUSQUO_refbrent_j120,legacy,p001_C6_STATUSQUO_refbrent_j120,28919542750.85052,optimal integer solution within mipgap or absmipgap,0.000938257,2.7134e+07,corr-p001_14083067_1.out.gz,2026-07-22 04:19
outputs_p001_C6_STATUSQUO_refbrent_j120_adv,legacy,p001_C6_STATUSQUO_refbrent_j120_adv,27933560643.67748,optimal integer solution within mipgap or absmipgap,0.000954668,2.66673e+07,corr-p001_14083067_9.out.gz,2026-07-22 10:49
outputs_p001_be_pv15_C1_LSFO250_refbrent,legacy,p001_be_pv15_C1_LSFO250_refbrent,29174069715.99712,optimal (non-)integer solution within mipgap or absmipgap,0.000991851,2.89363e+07,corr-percell_14157434_5.out.gz,2026-07-24 00:31
outputs_p001_be_pv15_C1_LSFO250_refbrent_adv,legacy,p001_be_pv15_C1_LSFO250_refbrent_adv,28331328039.36924,optimal integer solution within mipgap or absmipgap,0.000996511,2.82325e+07,corr-p001_14083067_12.out.gz,2026-07-22 07:16
outputs_p001_be_pv15_C4_NOTHERMAL_refbrent,legacy,p001_be_pv15_C4_NOTHERMAL_refbrent,28913902991.06334,optimal integer solution within mipgap or absmipgap,0.0009928,2.87057e+07,corr-percell_14157434_6.out.gz,2026-07-24 01:40
outputs_p001_be_pv15_C4_NOTHERMAL_refbrent_adv,legacy,p001_be_pv15_C4_NOTHERMAL_refbrent_adv,28021916597.91362,optimal integer solution within mipgap or absmipgap,0.000986573,2.76457e+07,corr-p001_14083067_9.out.gz,2026-07-22 10:49
outputs_p001_be_pv15_wb_C6_LNG500_refbrent,legacy,p001_be_pv15_wb_C6_LNG500_refbrent,28698720643.25368,optimal (non-)integer solution within mipgap or absmipgap,0.000979161,2.81007e+07,corr-p001_14100223_15.out.gz,2026-07-22 13:06
outputs_p001_be_pv15_wb_C6_LNG500_refbrent_j120,legacy,p001_be_pv15_wb_C6_LNG500_refbrent_j120,29129477730.77245,optimal integer solution within mipgap or absmipgap,0.000984234,2.86702e+07,corr-p001_14083067_11.out.gz,2026-07-22 03:18
outputs_p001_be_pv17_C1_LSFO250_refbrent,legacy,p001_be_pv17_C1_LSFO250_refbrent,29796619694.67244,optimal integer solution within mipgap or absmipgap,0.00099944,2.97799e+07,corr-percell_14157434_7.out.gz,2026-07-23 22:01
outputs_p001_be_pv17_C1_LSFO250_refbrent_adv,legacy,p001_be_pv17_C1_LSFO250_refbrent_adv,28875583995.50188,optimal integer solution within mipgap or absmipgap,0.000951251,2.74679e+07,corr-p001_14083067_3.out.gz,2026-07-22 03:51
outputs_p001_be_pv17_C4_NOTHERMAL_refbrent,legacy,p001_be_pv17_C4_NOTHERMAL_refbrent,29628453790.82850,optimal (non-)integer solution within mipgap or absmipgap,0.000979082,2.90087e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_be_pv17_C4_NOTHERMAL_refbrent_adv,legacy,p001_be_pv17_C4_NOTHERMAL_refbrent_adv,28667152231.45738,optimal integer solution within mipgap or absmipgap,0.000886238,2.54059e+07,corr-p001_14083067_13.out.gz,2026-07-22 07:55
outputs_p001_be_pv17_wb_C6_LNG500_refbrent,legacy,p001_be_pv17_wb_C6_LNG500_refbrent,29211482193.50893,optimal integer solution within mipgap or absmipgap,0.0009733,2.84315e+07,corr-p001_14083067_4.out.gz,2026-07-22 04:55
outputs_p001_be_pv17_wb_C6_LNG500_refbrent_j120,legacy,p001_be_pv17_wb_C6_LNG500_refbrent_j120,29635569575.76142,optimal integer solution within mipgap or absmipgap,0.000912355,2.70382e+07,corr-p001_14083067_6.out.gz,2026-07-22 04:19
outputs_p001_egs_high_lng_forced_refbrent,legacy,p001_egs_high_lng_forced_refbrent,27454600836.03262,optimal (non-)integer solution within mipgap or absmipgap,0.0009536,2.61807e+07,corr-p001_14083067_6.out.gz,2026-07-22 04:19
outputs_p001_egs_high_lng_forced_refbrent_adv,legacy,p001_egs_high_lng_forced_refbrent_adv,26053617625.91235,optimal (non-)integer solution within mipgap or absmipgap,0.000831381,2.16605e+07,corr-p001_14083067_12.out.gz,2026-07-22 07:16
outputs_p001_egs_high_lng_forced_refbrent_j120_adv,legacy,p001_egs_high_lng_forced_refbrent_j120_adv,26481430196.28207,optimal (non-)integer solution within mipgap or absmipgap,0.000896278,2.37347e+07,corr-p001_14083067_14.out.gz,2026-07-22 02:55
outputs_p001_egs_high_no_lng_highbrent_adv,legacy,p001_egs_high_no_lng_highbrent_adv,26464641997.87369,optimal integer solution within mipgap or absmipgap,0.000960653,2.54233e+07,corr-p001_14083067_1.out.gz,2026-07-22 04:19
outputs_p001_egs_high_no_lng_lowbrent_adv,legacy,p001_egs_high_no_lng_lowbrent_adv,25640370588.30063,optimal integer solution within mipgap or absmipgap,0.000946156,2.42598e+07,corr-p001_14100223_3.out.gz,2026-07-22 15:19
outputs_p001_egs_high_no_lng_refbrent_adv,legacy,p001_egs_high_no_lng_refbrent_adv,26008869013.55293,optimal integer solution within mipgap or absmipgap,0.000998924,2.59809e+07,corr-p001_14083067_10.out.gz,2026-07-22 03:55
outputs_p001_egs_low_lng_forced_refbrent,legacy,p001_egs_low_lng_forced_refbrent,26762505317.60955,optimal (non-)integer solution within mipgap or absmipgap,0.00081232,2.17397e+07,corr-p001_14083067_1.out.gz,2026-07-22 04:19
outputs_p001_egs_low_lng_forced_refbrent_adv,legacy,p001_egs_low_lng_forced_refbrent_adv,25803410448.56648,optimal (non-)integer solution within mipgap or absmipgap,0.000750068,1.93543e+07,corr-p001_14083067_3.out.gz,2026-07-22 03:51
outputs_p001_egs_low_lng_forced_refbrent_j120,legacy,p001_egs_low_lng_forced_refbrent_j120,27193737346.98280,optimal (non-)integer solution within mipgap or absmipgap,0.00097295,2.64582e+07,corr-p001_14100223_0.out.gz,2026-07-22 18:43
outputs_p001_egs_low_lng_forced_refbrent_j120_adv,legacy,p001_egs_low_lng_forced_refbrent_j120_adv,26230382946.73357,optimal (non-)integer solution within mipgap or absmipgap,0.000747679,1.96119e+07,corr-p001_14083067_7.out.gz,2026-07-22 02:06
outputs_p001_egs_low_no_lng_highbrent,legacy,p001_egs_low_no_lng_highbrent,27553632394.36155,optimal integer solution within mipgap or absmipgap,0.00148614,4.09487e+07,corr-percell_14105367_8.out.gz,2026-07-23 04:40
outputs_p001_egs_low_no_lng_highbrent_adv,legacy,p001_egs_low_no_lng_highbrent_adv,25957544856.37243,optimal integer solution within mipgap or absmipgap,0.000995588,2.5843e+07,corr-p001_14083067_11.out.gz,2026-07-22 03:18
outputs_p001_egs_low_no_lng_lowbrent_adv,legacy,p001_egs_low_no_lng_lowbrent_adv,25198473403.66232,optimal integer solution within mipgap or absmipgap,0.000962825,2.42617e+07,corr-p001_14083067_4.out.gz,2026-07-22 04:55
outputs_p001_egs_low_no_lng_refbrent,legacy,p001_egs_low_no_lng_refbrent,27000221362.94466,optimal integer solution within mipgap or absmipgap,0.00149919,4.04784e+07,corr-p001b_14102593_4.out.gz,2026-07-23 08:17
outputs_p001_egs_low_no_lng_refbrent_adv,legacy,p001_egs_low_no_lng_refbrent_adv,25546726455.06041,optimal integer solution within mipgap or absmipgap,0.00135249,3.45517e+07,corr-percell_14105367_9.out.gz,2026-07-23 03:28
outputs_p001_egs_none_lng_forced_refbrent,legacy,p001_egs_none_lng_forced_refbrent,27366764685.75998,optimal integer solution within mipgap or absmipgap,0.000944679,2.58528e+07,corr-p001_14083067_9.out.gz,2026-07-22 10:49
outputs_p001_egs_none_lng_forced_refbrent_adv,legacy,p001_egs_none_lng_forced_refbrent_adv,26057767256.18336,optimal integer solution within mipgap or absmipgap,0.000998593,2.60211e+07,corr-p001_14083067_5.out.gz,2026-07-22 02:08
outputs_p001_egs_none_lng_forced_refbrent_j120,legacy,p001_egs_none_lng_forced_refbrent_j120,27794320760.21379,optimal (non-)integer solution within mipgap or absmipgap,0.000974271,2.70792e+07,corr-p001_14083067_1.out.gz,2026-07-22 04:19
outputs_p001_egs_none_lng_forced_refbrent_j120_adv,legacy,p001_egs_none_lng_forced_refbrent_j120_adv,26483350218.45774,optimal (non-)integer solution within mipgap or absmipgap,0.000990842,2.62408e+07,corr-p001_14083067_5.out.gz,2026-07-22 02:08
outputs_p001_egs_none_no_lng_refbrent,legacy,p001_egs_none_no_lng_refbrent,27260901623.64780,optimal integer solution within mipgap or absmipgap,0.000990896,2.70127e+07,corr-p001_14083067_4.out.gz,2026-07-22 04:55
outputs_p001_egs_none_no_lng_refbrent_adv,legacy,p001_egs_none_no_lng_refbrent_adv,26008290532.12815,optimal integer solution within mipgap or absmipgap,0.000969137,2.52056e+07,corr-p001_14083067_6.out.gz,2026-07-22 04:19
outputs_p001_egs_ref_lng_forced_refbrent,legacy,p001_egs_ref_lng_forced_refbrent,27027546810.39368,optimal (non-)integer solution within mipgap or absmipgap,0.000937182,2.53297e+07,corr-p001_14100223_13.out.gz,2026-07-22 18:43
outputs_p001_egs_ref_lng_forced_refbrent_adv,legacy,p001_egs_ref_lng_forced_refbrent_adv,26051767080.94327,optimal integer solution within mipgap or absmipgap,0.000986636,2.57036e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_egs_ref_lng_forced_refbrent_j120,legacy,p001_egs_ref_lng_forced_refbrent_j120,27451500671.55477,optimal (non-)integer solution within mipgap or absmipgap,0.00087125,2.39171e+07,corr-p001_14100223_13.out.gz,2026-07-22 18:43
outputs_p001_egs_ref_lng_forced_refbrent_j120_adv,legacy,p001_egs_ref_lng_forced_refbrent_j120_adv,26478425602.07006,optimal integer solution within mipgap or absmipgap,0.000998063,2.64271e+07,corr-p001_14083067_2.out.gz,2026-07-22 04:40
outputs_p001_egs_ref_no_lng_refbrent,legacy,p001_egs_ref_no_lng_refbrent,26685908861.46204,optimal integer solution within mipgap or absmipgap,0.000979634,2.61424e+07,corr-percell_14157434_10.out.gz,2026-07-24 08:58
outputs_p001_egs_ref_no_lng_refbrent_adv,legacy,p001_egs_ref_no_lng_refbrent_adv,25980019047.28856,optimal integer solution within mipgap or absmipgap,0.000989965,2.57193e+07,corr-percell_14157434_11.out.gz,2026-07-24 17:00
outputs_p001_lc_C1_LSFO250_highbrent,legacy,p001_lc_C1_LSFO250_highbrent,28002051953.25171,optimal integer solution within mipgap or absmipgap,0.0009993,2.79824e+07,corr-p001_14083067_4.out.gz,2026-07-22 04:55
outputs_p001_lc_C1_LSFO250_highbrent_adv,legacy,p001_lc_C1_LSFO250_highbrent_adv,27310371877.85435,optimal integer solution within mipgap or absmipgap,0.000981065,2.67933e+07,corr-p001_14083067_4.out.gz,2026-07-22 04:55
outputs_p001_lc_C1_LSFO250_lowbrent,legacy,p001_lc_C1_LSFO250_lowbrent,27018789453.93089,optimal integer solution within mipgap or absmipgap,0.00096314,2.60229e+07,corr-p001_14083067_9.out.gz,2026-07-22 10:49
outputs_p001_lc_C1_LSFO250_lowbrent_adv,legacy,p001_lc_C1_LSFO250_lowbrent_adv,26353317516.44770,optimal integer solution within mipgap or absmipgap,0.000997597,2.629e+07,corr-p001_14083067_10.out.gz,2026-07-22 03:55
outputs_p001_lc_C1_LSFO250_refbrent,legacy,p001_lc_C1_LSFO250_refbrent,27452179512.60057,optimal integer solution within mipgap or absmipgap,0.000989355,2.71599e+07,corr-p001_14083067_5.out.gz,2026-07-22 02:08
outputs_p001_lc_C1_LSFO250_refbrent_adv,legacy,p001_lc_C1_LSFO250_refbrent_adv,26806332226.29724,optimal (non-)integer solution within mipgap or absmipgap,0.00088969,2.38493e+07,corr-p001_14083067_8.out.gz,2026-07-22 03:42
